location,index,count
4,2020-04-06 23:30:00,1
4,2020-04-06 23:45:00,0
4,2020-04-07 00:15:00,0
4,2020-04-07 00:30:00,0
4,2020-04-07 00:40:00,0
4,2020-04-07 01:05:00,1
4,2020-04-07 01:30:00,1
4,2020-04-07 02:30:00,0
4,2020-04-07 02:35:00,0
4,2020-04-07 03:25:00,0
4,2020-04-07 03:40:00,0
4,2020-04-07 04:05:00,0
4,2020-04-07 04:25:00,1
4,2020-04-07 04:40:00,0
4,2020-04-07 04:45:00,1
4,2020-04-07 05:25:00,0
4,2020-04-07 05:30:00,0
4,2020-04-07 06:25:00,0
4,2020-04-07 06:45:00,0
4,2020-04-07 07:20:00,0
4,2020-04-07 07:45:00,0
4,2020-04-07 09:40:00,1
4,2020-04-07 10:25:00,1
4,2020-04-07 10:45:00,0
4,2020-04-07 11:35:00,1
4,2020-04-07 11:50:00,1
4,2020-04-07 12:05:00,0
4,2020-04-07 12:30:00,0
4,2020-04-07 13:30:00,1
4,2020-04-07 14:05:00,1
4,2020-04-07 14:55:00,1
4,2020-04-07 15:25:00,0
4,2020-04-07 15:45:00,1
4,2020-04-07 16:45:00,1
4,2020-04-07 17:55:00,0
4,2020-04-07 18:25:00,0
4,2020-04-07 18:45:00,1
4,2020-04-07 19:00:00,1
4,2020-04-07 19:30:00,0
4,2020-04-07 19:35:00,1
4,2020-04-07 19:40:00,1
4,2020-04-07 19:45:00,1
4,2020-04-07 19:55:00,0
4,2020-04-07 20:15:00,1
4,2020-04-07 20:25:00,0
4,2020-04-07 20:40:00,0
4,2020-04-07 20:50:00,0
4,2020-04-07 20:55:00,0
4,2020-04-07 21:00:00,1
4,2020-04-07 22:30:00,1
4,2020-04-07 23:15:00,1
4,2020-04-07 23:45:00,0
4,2020-04-08 00:20:00,0
4,2020-04-08 00:50:00,2
4,2020-04-08 01:10:00,0
4,2020-04-08 01:50:00,0
4,2020-04-08 02:00:00,0
4,2020-04-08 02:30:00,0
4,2020-04-08 02:45:00,0
4,2020-04-08 03:00:00,1
4,2020-04-08 03:15:00,0
4,2020-04-08 03:50:00,1
4,2020-04-08 03:55:00,0
4,2020-04-08 04:00:00,0
4,2020-04-08 04:15:00,0
4,2020-04-08 04:55:00,0
4,2020-04-08 05:35:00,0
4,2020-04-08 06:00:00,0
4,2020-04-08 06:10:00,2
4,2020-04-08 06:35:00,0
4,2020-04-08 07:45:00,0
4,2020-04-08 07:50:00,0
4,2020-04-08 08:20:00,0
4,2020-04-08 08:35:00,0
4,2020-04-08 08:40:00,0
4,2020-04-08 08:45:00,0
4,2020-04-08 08:50:00,0
4,2020-04-08 08:55:00,0
4,2020-04-08 09:00:00,0
4,2020-04-08 09:05:00,0
4,2020-04-08 09:10:00,0
4,2020-04-08 09:15:00,0
4,2020-04-08 09:20:00,0
4,2020-04-08 09:25:00,0
4,2020-04-08 09:30:00,0
4,2020-04-08 09:35:00,0
4,2020-04-08 09:40:00,1
4,2020-04-08 09:45:00,0
4,2020-04-08 09:50:00,0
4,2020-04-08 09:55:00,0
4,2020-04-08 10:00:00,0
4,2020-04-08 10:05:00,0
4,2020-04-08 10:10:00,0
4,2020-04-08 10:15:00,0
4,2020-04-08 10:20:00,0
4,2020-04-08 10:25:00,0
4,2020-04-08 10:30:00,0
4,2020-04-08 10:35:00,0
4,2020-04-08 10:40:00,0
4,2020-04-08 10:45:00,0
4,2020-04-08 10:50:00,0
4,2020-04-08 10:55:00,0
4,2020-04-08 11:00:00,0
4,2020-04-08 11:05:00,0
4,2020-04-08 11:10:00,0
4,2020-04-08 11:15:00,0
4,2020-04-08 11:20:00,1
4,2020-04-08 11:25:00,0
4,2020-04-08 11:30:00,0
4,2020-04-08 11:35:00,0
4,2020-04-08 11:40:00,0
4,2020-04-08 11:45:00,0
4,2020-04-08 11:50:00,0
4,2020-04-08 11:55:00,0
4,2020-04-08 12:00:00,0
4,2020-04-08 12:05:00,0
4,2020-04-08 12:10:00,0
4,2020-04-08 12:15:00,0
4,2020-04-08 12:20:00,0
4,2020-04-08 12:25:00,0
4,2020-04-08 12:30:00,0
4,2020-04-08 12:35:00,0
4,2020-04-08 12:40:00,0
4,2020-04-08 12:45:00,0
4,2020-04-08 12:50:00,0
4,2020-04-08 12:55:00,0
4,2020-04-08 13:00:00,0
4,2020-04-08 13:05:00,0
4,2020-04-08 13:10:00,1
4,2020-04-08 13:15:00,0
4,2020-04-08 13:20:00,0
4,2020-04-08 13:25:00,0
4,2020-04-08 13:30:00,0
4,2020-04-08 13:35:00,0
4,2020-04-08 13:40:00,0
4,2020-04-08 13:45:00,0
4,2020-04-08 13:50:00,0
4,2020-04-08 13:55:00,0
4,2020-04-08 14:00:00,0
4,2020-04-08 14:05:00,0
4,2020-04-08 14:10:00,0
4,2020-04-08 14:15:00,0
4,2020-04-08 14:20:00,0
4,2020-04-08 14:25:00,0
4,2020-04-08 14:30:00,0
4,2020-04-08 14:35:00,0
4,2020-04-08 14:40:00,0
4,2020-04-08 14:45:00,0
4,2020-04-08 14:50:00,0
4,2020-04-08 14:55:00,0
4,2020-04-08 15:00:00,0
4,2020-04-08 15:05:00,0
4,2020-04-08 15:10:00,0
4,2020-04-08 15:20:00,0
4,2020-04-08 15:30:00,0
4,2020-04-08 15:40:00,0
4,2020-04-08 15:45:00,0
4,2020-04-08 15:50:00,0
4,2020-04-08 15:55:00,0
4,2020-04-08 16:00:00,0
4,2020-04-08 16:10:00,0
4,2020-04-08 16:15:00,0
4,2020-04-08 16:20:00,0
4,2020-04-08 16:25:00,0
4,2020-04-08 16:35:00,1
4,2020-04-08 16:40:00,0
4,2020-04-08 16:45:00,0
4,2020-04-08 16:50:00,0
4,2020-04-08 16:55:00,1
4,2020-04-08 17:00:00,0
4,2020-04-08 17:05:00,0
4,2020-04-08 17:10:00,0
4,2020-04-08 17:20:00,0
4,2020-04-08 17:30:00,0
4,2020-04-08 17:35:00,1
4,2020-04-08 17:50:00,0
4,2020-04-08 18:15:00,0
4,2020-04-08 18:20:00,0
4,2020-04-08 18:35:00,0
4,2020-04-08 18:45:00,0
4,2020-04-08 19:10:00,0
4,2020-04-08 19:30:00,0
4,2020-04-08 19:45:00,1
4,2020-04-08 21:20:00,0
4,2020-04-08 22:05:00,0
4,2020-04-08 22:40:00,0
4,2020-04-08 23:25:00,0
4,2020-04-08 23:30:00,0
4,2020-04-09 01:15:00,0
4,2020-04-09 01:30:00,0
4,2020-04-09 03:05:00,1
4,2020-04-09 03:25:00,0
4,2020-04-09 03:35:00,1
4,2020-04-09 03:50:00,0
4,2020-04-09 04:35:00,0
4,2020-04-09 05:10:00,1
4,2020-04-09 06:10:00,0
4,2020-04-09 06:35:00,0
4,2020-04-09 06:45:00,0
4,2020-04-09 08:20:00,0
4,2020-04-09 08:55:00,0
4,2020-04-09 09:10:00,1
4,2020-04-09 09:15:00,0
4,2020-04-09 09:45:00,0
4,2020-04-09 10:10:00,0
4,2020-04-09 11:00:00,1
4,2020-04-09 11:05:00,1
4,2020-04-09 11:20:00,0
4,2020-04-09 11:35:00,0
4,2020-04-09 11:45:00,1
4,2020-04-09 12:05:00,1
4,2020-04-09 13:40:00,1
4,2020-04-09 13:50:00,0
4,2020-04-09 13:55:00,0
4,2020-04-09 14:00:00,1
4,2020-04-09 14:05:00,1
4,2020-04-09 14:15:00,0
4,2020-04-09 14:50:00,0
4,2020-04-09 15:00:00,0
4,2020-04-09 15:05:00,1
4,2020-04-09 15:10:00,0
4,2020-04-09 15:15:00,0
4,2020-04-09 15:20:00,0
4,2020-04-09 15:25:00,0
4,2020-04-09 15:30:00,0
4,2020-04-09 15:35:00,0
4,2020-04-09 15:40:00,1
4,2020-04-09 15:45:00,0
4,2020-04-09 15:50:00,1
4,2020-04-09 15:55:00,0
4,2020-04-09 16:00:00,0
4,2020-04-09 16:05:00,0
4,2020-04-09 16:10:00,0
4,2020-04-09 16:15:00,0
4,2020-04-09 16:20:00,0
4,2020-04-09 16:25:00,0
4,2020-04-09 16:30:00,0
4,2020-04-09 16:35:00,0
4,2020-04-09 16:40:00,0
4,2020-04-09 16:45:00,0
4,2020-04-09 16:50:00,0
4,2020-04-09 16:55:00,0
4,2020-04-09 17:00:00,0
4,2020-04-09 17:05:00,0
4,2020-04-09 17:10:00,0
4,2020-04-09 17:15:00,0
4,2020-04-09 17:20:00,0
4,2020-04-09 17:25:00,0
4,2020-04-09 17:30:00,0
4,2020-04-09 17:35:00,0
4,2020-04-09 17:40:00,0
4,2020-04-09 17:45:00,0
4,2020-04-09 17:50:00,0
4,2020-04-09 17:55:00,0
4,2020-04-09 18:00:00,0
4,2020-04-09 18:05:00,0
4,2020-04-09 18:10:00,0
4,2020-04-09 18:15:00,0
4,2020-04-09 18:20:00,0
4,2020-04-09 18:25:00,0
4,2020-04-09 18:30:00,0
4,2020-04-09 18:35:00,0
4,2020-04-09 18:40:00,0
4,2020-04-09 18:45:00,0
4,2020-04-09 18:50:00,0
4,2020-04-09 18:55:00,0
4,2020-04-09 19:00:00,0
4,2020-04-09 19:05:00,0
4,2020-04-09 19:10:00,0
4,2020-04-09 19:15:00,0
4,2020-04-09 19:20:00,0
4,2020-04-09 19:25:00,0
4,2020-04-09 19:30:00,0
4,2020-04-09 19:35:00,0
4,2020-04-09 19:40:00,0
4,2020-04-09 19:45:00,0
4,2020-04-09 19:50:00,0
4,2020-04-09 19:55:00,0
4,2020-04-09 20:00:00,0
4,2020-04-09 20:05:00,0
4,2020-04-09 20:10:00,0
4,2020-04-09 20:15:00,0
4,2020-04-09 20:20:00,0
4,2020-04-09 20:25:00,0
4,2020-04-09 20:30:00,1
4,2020-04-09 20:35:00,0
4,2020-04-09 20:40:00,0
4,2020-04-09 21:05:00,0
4,2020-04-09 21:20:00,0
4,2020-04-09 21:30:00,0
4,2020-04-09 21:35:00,0
4,2020-04-09 22:00:00,0
4,2020-04-09 22:30:00,0
4,2020-04-09 22:45:00,0
4,2020-04-09 23:00:00,1
4,2020-04-09 23:10:00,0
4,2020-04-09 23:20:00,1
4,2020-04-09 23:25:00,0
4,2020-04-09 23:50:00,0
4,2020-04-10 00:25:00,0
4,2020-04-10 00:30:00,1
4,2020-04-10 00:45:00,0
4,2020-04-10 00:55:00,0
4,2020-04-10 01:45:00,1
4,2020-04-10 03:05:00,1
4,2020-04-10 03:35:00,0
4,2020-04-10 03:50:00,1
4,2020-04-10 04:15:00,0
4,2020-04-10 04:35:00,0
4,2020-04-10 04:45:00,1
4,2020-04-10 15:00:00,5
4,2020-04-10 15:15:00,0
4,2020-04-10 15:45:00,0
4,2020-04-10 15:55:00,0
4,2020-04-10 16:05:00,1
4,2020-04-10 16:35:00,1
4,2020-04-10 18:15:00,0
4,2020-04-10 20:35:00,0
4,2020-04-10 21:55:00,0
4,2020-04-10 22:30:00,0
4,2020-04-10 23:05:00,0
4,2020-04-10 23:25:00,0
5,2020-04-06 00:05:00,0
5,2020-04-06 00:10:00,0
5,2020-04-06 00:40:00,1
5,2020-04-06 00:50:00,0
5,2020-04-06 01:35:00,0
5,2020-04-06 01:50:00,0
5,2020-04-06 02:50:00,0
5,2020-04-06 03:00:00,0
5,2020-04-06 03:25:00,0
5,2020-04-06 03:40:00,1
5,2020-04-06 03:45:00,0
5,2020-04-06 04:15:00,1
5,2020-04-06 04:45:00,1
5,2020-04-06 04:50:00,1
5,2020-04-06 05:05:00,1
5,2020-04-06 05:15:00,1
5,2020-04-06 05:30:00,1
5,2020-04-06 05:40:00,1
5,2020-04-06 05:45:00,0
5,2020-04-06 05:55:00,0
5,2020-04-06 06:25:00,1
5,2020-04-06 06:30:00,0
5,2020-04-06 06:55:00,0
5,2020-04-06 07:00:00,1
5,2020-04-06 08:15:00,0
5,2020-04-06 08:30:00,0
5,2020-04-06 08:45:00,1
5,2020-04-06 08:50:00,0
5,2020-04-06 09:00:00,0
5,2020-04-06 09:05:00,0
5,2020-04-06 09:10:00,1
5,2020-04-06 09:50:00,0
5,2020-04-06 10:15:00,0
5,2020-04-06 11:00:00,0
5,2020-04-06 11:30:00,1
5,2020-04-06 11:35:00,0
5,2020-04-06 12:10:00,0
5,2020-04-06 12:15:00,0
5,2020-04-06 12:20:00,0
5,2020-04-06 12:50:00,1
5,2020-04-06 12:55:00,0
5,2020-04-06 13:20:00,2
5,2020-04-06 14:05:00,1
5,2020-04-06 14:25:00,0
5,2020-04-06 14:35:00,1
5,2020-04-06 14:40:00,0
5,2020-04-06 14:50:00,0
5,2020-04-06 14:55:00,0
5,2020-04-06 15:00:00,0
5,2020-04-06 15:05:00,0
5,2020-04-06 15:15:00,0
5,2020-04-06 15:20:00,0
5,2020-04-06 15:30:00,0
5,2020-04-06 15:35:00,0
5,2020-04-06 15:40:00,0
5,2020-04-06 15:50:00,0
5,2020-04-06 16:00:00,1
5,2020-04-06 16:05:00,0
5,2020-04-06 16:10:00,0
5,2020-04-06 16:15:00,0
5,2020-04-06 16:20:00,0
5,2020-04-06 16:25:00,0
5,2020-04-06 16:30:00,0
5,2020-04-06 16:35:00,0
5,2020-04-06 16:40:00,0
5,2020-04-06 16:45:00,0
5,2020-04-06 16:50:00,0
5,2020-04-06 16:55:00,0
5,2020-04-06 17:00:00,0
5,2020-04-06 17:05:00,0
5,2020-04-06 17:10:00,0
5,2020-04-06 17:15:00,0
5,2020-04-06 17:20:00,0
5,2020-04-06 17:25:00,0
5,2020-04-06 17:30:00,0
5,2020-04-06 17:40:00,0
5,2020-04-06 17:45:00,1
5,2020-04-06 17:50:00,0
5,2020-04-06 17:55:00,0
5,2020-04-06 18:00:00,0
5,2020-04-06 18:05:00,0
5,2020-04-06 18:15:00,0
5,2020-04-06 18:20:00,1
5,2020-04-06 18:25:00,0
5,2020-04-06 18:30:00,0
5,2020-04-06 18:35:00,0
5,2020-04-06 19:10:00,0
5,2020-04-06 19:15:00,1
5,2020-04-06 19:20:00,1
5,2020-04-06 19:35:00,0
5,2020-04-06 19:40:00,1
5,2020-04-06 20:00:00,1
5,2020-04-06 20:05:00,0
5,2020-04-06 20:10:00,0
5,2020-04-06 20:25:00,0
5,2020-04-06 20:30:00,1
5,2020-04-06 20:40:00,0
5,2020-04-06 20:45:00,0
5,2020-04-06 21:05:00,1
5,2020-04-06 21:10:00,2
5,2020-04-06 21:20:00,0
5,2020-04-06 21:25:00,0
5,2020-04-06 22:05:00,0
5,2020-04-06 22:20:00,0
5,2020-04-06 22:35:00,0
5,2020-04-06 22:40:00,0
5,2020-04-06 22:45:00,0
5,2020-04-06 22:50:00,0
5,2020-04-06 22:55:00,1
5,2020-04-06 23:25:00,0
5,2020-04-06 23:40:00,0
5,2020-04-06 23:50:00,1
5,2020-04-07 00:05:00,1
5,2020-04-07 00:10:00,1
5,2020-04-07 00:20:00,1
5,2020-04-07 00:30:00,1
5,2020-04-07 00:35:00,1
5,2020-04-07 00:45:00,0
5,2020-04-07 01:10:00,2
5,2020-04-07 01:15:00,1
5,2020-04-07 01:25:00,0
5,2020-04-07 02:50:00,1
5,2020-04-07 02:55:00,0
5,2020-04-07 03:25:00,0
5,2020-04-07 03:40:00,0
5,2020-04-07 03:55:00,1
5,2020-04-07 04:55:00,1
5,2020-04-07 05:05:00,1
5,2020-04-07 05:20:00,0
5,2020-04-07 05:30:00,1
5,2020-04-07 05:35:00,1
5,2020-04-07 05:55:00,0
5,2020-04-07 06:25:00,1
5,2020-04-07 06:30:00,0
5,2020-04-07 07:00:00,0
5,2020-04-07 07:35:00,1
5,2020-04-07 07:50:00,0
5,2020-04-07 07:55:00,0
5,2020-04-07 08:00:00,0
5,2020-04-07 08:15:00,0
5,2020-04-07 08:30:00,0
5,2020-04-07 08:40:00,0
5,2020-04-07 08:50:00,0
5,2020-04-07 08:55:00,0
5,2020-04-07 09:10:00,1
5,2020-04-07 09:30:00,0
5,2020-04-07 10:05:00,0
5,2020-04-07 10:30:00,1
5,2020-04-07 10:50:00,1
5,2020-04-07 11:10:00,1
5,2020-04-07 12:20:00,0
5,2020-04-07 12:30:00,0
5,2020-04-07 12:50:00,0
5,2020-04-07 13:20:00,0
5,2020-04-07 13:30:00,0
5,2020-04-07 13:40:00,1
5,2020-04-07 14:10:00,1
5,2020-04-07 14:20:00,1
5,2020-04-07 15:00:00,0
5,2020-04-07 15:35:00,0
5,2020-04-07 15:40:00,0
5,2020-04-07 15:45:00,0
5,2020-04-07 15:50:00,0
5,2020-04-07 16:10:00,2
5,2020-04-07 17:05:00,0
5,2020-04-07 17:10:00,1
5,2020-04-07 17:15:00,1
5,2020-04-07 17:20:00,0
5,2020-04-07 17:40:00,1
5,2020-04-07 17:45:00,0
5,2020-04-07 17:50:00,0
5,2020-04-07 18:05:00,0
5,2020-04-07 18:30:00,2
5,2020-04-07 19:05:00,0
5,2020-04-07 19:15:00,0
5,2020-04-07 19:35:00,1
5,2020-04-07 19:55:00,1
5,2020-04-07 20:25:00,1
5,2020-04-07 20:50:00,0
5,2020-04-07 20:55:00,1
5,2020-04-07 21:00:00,0
5,2020-04-07 21:40:00,1
5,2020-04-07 21:50:00,1
5,2020-04-07 22:30:00,0
5,2020-04-07 22:35:00,0
5,2020-04-07 22:40:00,1
5,2020-04-07 22:55:00,0
5,2020-04-07 23:00:00,1
5,2020-04-07 23:15:00,1
5,2020-04-07 23:25:00,1
5,2020-04-07 23:35:00,0
5,2020-04-07 23:40:00,0
5,2020-04-07 23:45:00,0
5,2020-04-08 00:00:00,0
5,2020-04-08 00:05:00,0
5,2020-04-08 00:10:00,0
5,2020-04-08 00:20:00,0
5,2020-04-08 00:25:00,0
5,2020-04-08 00:30:00,0
5,2020-04-08 01:45:00,0
5,2020-04-08 02:05:00,0
5,2020-04-08 02:20:00,0
5,2020-04-08 02:30:00,0
5,2020-04-08 02:55:00,1
5,2020-04-08 03:10:00,1
5,2020-04-08 03:50:00,1
5,2020-04-08 04:05:00,0
5,2020-04-08 04:10:00,0
5,2020-04-08 04:15:00,0
5,2020-04-08 04:20:00,0
5,2020-04-08 04:25:00,0
5,2020-04-08 04:50:00,1
5,2020-04-08 05:10:00,1
5,2020-04-08 05:20:00,0
5,2020-04-08 05:30:00,0
5,2020-04-08 05:45:00,0
5,2020-04-08 06:25:00,0
5,2020-04-08 06:30:00,1
5,2020-04-08 06:40:00,1
5,2020-04-08 07:50:00,1
5,2020-04-08 08:00:00,1
5,2020-04-08 08:10:00,0
5,2020-04-08 08:20:00,0
5,2020-04-08 08:30:00,0
5,2020-04-08 08:35:00,0
5,2020-04-08 08:40:00,1
5,2020-04-08 08:45:00,1
5,2020-04-08 08:50:00,0
5,2020-04-08 08:55:00,0
5,2020-04-08 09:00:00,2
5,2020-04-08 09:05:00,0
5,2020-04-08 09:10:00,1
5,2020-04-08 09:15:00,0
5,2020-04-08 09:20:00,0
5,2020-04-08 09:25:00,0
5,2020-04-08 09:30:00,0
5,2020-04-08 09:35:00,1
5,2020-04-08 09:40:00,1
5,2020-04-08 09:45:00,1
5,2020-04-08 09:50:00,1
5,2020-04-08 09:55:00,0
5,2020-04-08 10:00:00,0
5,2020-04-08 10:05:00,1
5,2020-04-08 10:10:00,0
5,2020-04-08 10:15:00,0
5,2020-04-08 10:20:00,0
5,2020-04-08 10:25:00,1
5,2020-04-08 10:30:00,0
5,2020-04-08 10:35:00,0
5,2020-04-08 10:40:00,0
5,2020-04-08 10:45:00,0
5,2020-04-08 10:50:00,0
5,2020-04-08 10:55:00,1
5,2020-04-08 11:00:00,0
5,2020-04-08 11:05:00,0
5,2020-04-08 11:10:00,2
5,2020-04-08 11:15:00,0
5,2020-04-08 11:20:00,0
5,2020-04-08 11:25:00,0
5,2020-04-08 11:30:00,0
5,2020-04-08 11:35:00,0
5,2020-04-08 11:40:00,0
5,2020-04-08 11:45:00,0
5,2020-04-08 11:50:00,0
5,2020-04-08 11:55:00,1
5,2020-04-08 12:00:00,0
5,2020-04-08 12:05:00,0
5,2020-04-08 12:10:00,0
5,2020-04-08 12:15:00,0
5,2020-04-08 12:20:00,0
5,2020-04-08 12:25:00,0
5,2020-04-08 12:30:00,0
5,2020-04-08 12:35:00,0
5,2020-04-08 12:40:00,0
5,2020-04-08 12:45:00,0
5,2020-04-08 12:50:00,0
5,2020-04-08 12:55:00,0
5,2020-04-08 13:00:00,1
5,2020-04-08 13:05:00,0
5,2020-04-08 13:10:00,0
5,2020-04-08 13:15:00,0
5,2020-04-08 13:20:00,0
5,2020-04-08 13:25:00,0
5,2020-04-08 13:30:00,1
5,2020-04-08 13:35:00,1
5,2020-04-08 13:40:00,0
5,2020-04-08 13:45:00,0
5,2020-04-08 13:50:00,0
5,2020-04-08 13:55:00,0
5,2020-04-08 14:00:00,0
5,2020-04-08 14:05:00,0
5,2020-04-08 14:10:00,0
5,2020-04-08 14:15:00,1
5,2020-04-08 14:30:00,0
5,2020-04-08 14:35:00,1
5,2020-04-08 14:40:00,0
5,2020-04-08 14:50:00,0
5,2020-04-08 14:55:00,0
5,2020-04-08 15:00:00,0
5,2020-04-08 15:05:00,0
5,2020-04-08 15:10:00,0
5,2020-04-08 15:15:00,0
5,2020-04-08 15:30:00,0
5,2020-04-08 15:40:00,0
5,2020-04-08 15:45:00,0
5,2020-04-08 15:50:00,0
5,2020-04-08 15:55:00,0
5,2020-04-08 16:00:00,0
5,2020-04-08 16:05:00,0
5,2020-04-08 16:10:00,0
5,2020-04-08 16:20:00,1
5,2020-04-08 16:35:00,0
5,2020-04-08 17:05:00,1
5,2020-04-08 17:10:00,1
5,2020-04-08 17:15:00,0
5,2020-04-08 17:25:00,1
5,2020-04-08 17:30:00,0
5,2020-04-08 18:00:00,0
5,2020-04-08 18:05:00,0
5,2020-04-08 18:10:00,0
5,2020-04-08 19:05:00,0
5,2020-04-08 19:20:00,0
5,2020-04-08 19:30:00,1
5,2020-04-08 19:40:00,0
5,2020-04-08 19:45:00,0
5,2020-04-08 20:05:00,1
5,2020-04-08 20:25:00,0
5,2020-04-08 20:30:00,1
5,2020-04-08 22:00:00,0
5,2020-04-08 22:10:00,0
5,2020-04-08 22:15:00,0
5,2020-04-08 22:45:00,0
5,2020-04-08 23:20:00,1
5,2020-04-09 00:00:00,0
5,2020-04-09 00:20:00,1
5,2020-04-09 00:30:00,0
5,2020-04-09 00:55:00,1
5,2020-04-09 01:15:00,1
5,2020-04-09 01:20:00,1
5,2020-04-09 01:25:00,0
5,2020-04-09 01:35:00,0
5,2020-04-09 01:50:00,1
5,2020-04-09 01:55:00,1
5,2020-04-09 02:05:00,1
5,2020-04-09 02:55:00,0
5,2020-04-09 03:00:00,0
5,2020-04-09 03:05:00,0
5,2020-04-09 03:10:00,1
5,2020-04-09 03:20:00,0
5,2020-04-09 03:40:00,0
5,2020-04-09 03:55:00,1
5,2020-04-09 04:40:00,0
5,2020-04-09 05:00:00,0
5,2020-04-09 05:20:00,1
5,2020-04-09 05:35:00,0
5,2020-04-09 06:00:00,0
5,2020-04-09 06:10:00,0
5,2020-04-09 06:20:00,0
5,2020-04-09 06:50:00,1
5,2020-04-09 08:35:00,0
5,2020-04-09 10:00:00,1
5,2020-04-09 10:10:00,0
5,2020-04-09 10:25:00,0
5,2020-04-09 10:35:00,0
5,2020-04-09 10:45:00,0
5,2020-04-09 11:10:00,0
5,2020-04-09 11:20:00,0
5,2020-04-09 11:45:00,0
5,2020-04-09 12:15:00,0
5,2020-04-09 13:00:00,0
5,2020-04-09 13:10:00,1
5,2020-04-09 13:25:00,1
5,2020-04-09 13:40:00,0
5,2020-04-09 13:55:00,1
5,2020-04-09 14:00:00,1
5,2020-04-09 14:40:00,0
5,2020-04-09 14:50:00,0
5,2020-04-09 14:55:00,0
5,2020-04-09 15:00:00,0
5,2020-04-09 15:05:00,0
5,2020-04-09 15:10:00,0
5,2020-04-09 15:15:00,0
5,2020-04-09 15:20:00,0
5,2020-04-09 15:25:00,0
5,2020-04-09 15:30:00,0
5,2020-04-09 15:35:00,0
5,2020-04-09 15:40:00,0
5,2020-04-09 15:45:00,0
5,2020-04-09 15:50:00,0
5,2020-04-09 15:55:00,0
5,2020-04-09 16:00:00,0
5,2020-04-09 16:05:00,0
5,2020-04-09 16:10:00,0
5,2020-04-09 16:15:00,0
5,2020-04-09 16:20:00,0
5,2020-04-09 16:25:00,0
5,2020-04-09 16:30:00,0
5,2020-04-09 16:35:00,0
5,2020-04-09 16:40:00,0
5,2020-04-09 16:45:00,0
5,2020-04-09 16:50:00,0
5,2020-04-09 16:55:00,0
5,2020-04-09 17:00:00,0
5,2020-04-09 17:05:00,1
5,2020-04-09 17:10:00,0
5,2020-04-09 17:15:00,1
5,2020-04-09 17:20:00,0
5,2020-04-09 17:25:00,0
5,2020-04-09 17:30:00,0
5,2020-04-09 17:35:00,0
5,2020-04-09 17:40:00,0
5,2020-04-09 17:45:00,0
5,2020-04-09 17:50:00,0
5,2020-04-09 17:55:00,0
5,2020-04-09 18:00:00,0
5,2020-04-09 18:05:00,0
5,2020-04-09 18:15:00,0
5,2020-04-09 18:20:00,0
5,2020-04-09 18:25:00,0
5,2020-04-09 18:30:00,1
5,2020-04-09 18:35:00,1
5,2020-04-09 18:55:00,0
5,2020-04-09 19:05:00,0
5,2020-04-09 19:15:00,2
5,2020-04-09 19:20:00,0
5,2020-04-09 19:30:00,1
5,2020-04-09 19:35:00,0
5,2020-04-09 19:40:00,0
5,2020-04-09 20:00:00,0
5,2020-04-09 20:05:00,0
5,2020-04-09 20:10:00,0
5,2020-04-09 20:45:00,1
5,2020-04-09 20:55:00,0
5,2020-04-09 21:00:00,1
5,2020-04-09 21:35:00,0
5,2020-04-09 21:45:00,0
5,2020-04-09 21:50:00,1
5,2020-04-09 22:00:00,0
5,2020-04-09 22:10:00,0
5,2020-04-09 22:15:00,0
5,2020-04-09 22:20:00,1
5,2020-04-09 22:50:00,0
5,2020-04-09 22:55:00,2
5,2020-04-09 23:05:00,0
5,2020-04-09 23:30:00,0
5,2020-04-10 00:00:00,0
5,2020-04-10 00:10:00,1
5,2020-04-10 00:15:00,0
5,2020-04-10 00:20:00,0
5,2020-04-10 00:30:00,1
5,2020-04-10 00:35:00,1
5,2020-04-10 00:55:00,0
5,2020-04-10 01:00:00,0
5,2020-04-10 01:25:00,1
5,2020-04-10 01:40:00,0
5,2020-04-10 02:15:00,0
5,2020-04-10 02:20:00,0
5,2020-04-10 02:40:00,0
5,2020-04-10 02:55:00,1
5,2020-04-10 03:00:00,0
5,2020-04-10 03:15:00,1
5,2020-04-10 03:25:00,0
5,2020-04-10 03:45:00,0
5,2020-04-10 03:50:00,0
5,2020-04-10 04:20:00,0
5,2020-04-10 04:25:00,0
5,2020-04-10 04:30:00,1
5,2020-04-10 05:15:00,1
5,2020-04-10 05:25:00,0
5,2020-04-10 05:45:00,1
5,2020-04-10 06:40:00,1
5,2020-04-10 07:15:00,1
5,2020-04-10 07:45:00,1
5,2020-04-10 07:50:00,0
5,2020-04-10 08:00:00,0
5,2020-04-10 08:20:00,0
5,2020-04-10 08:25:00,0
5,2020-04-10 08:35:00,0
5,2020-04-10 09:20:00,1
5,2020-04-10 10:15:00,0
5,2020-04-10 10:20:00,0
5,2020-04-10 10:35:00,1
5,2020-04-10 10:40:00,0
5,2020-04-10 11:05:00,0
5,2020-04-10 11:45:00,0
5,2020-04-10 12:20:00,0
5,2020-04-10 12:25:00,2
5,2020-04-10 12:35:00,0
5,2020-04-10 12:45:00,0
5,2020-04-10 13:05:00,0
5,2020-04-10 13:15:00,0
5,2020-04-10 13:30:00,0
5,2020-04-10 13:40:00,0
5,2020-04-10 13:50:00,0
5,2020-04-10 14:50:00,1
5,2020-04-10 15:05:00,0
5,2020-04-10 15:30:00,1
5,2020-04-10 16:00:00,1
5,2020-04-10 16:30:00,1
5,2020-04-10 16:55:00,0
5,2020-04-10 17:30:00,1
